service_date,day_type,bus,rail_boardings,total_rides,calculated_total,day_of_week,day_type_num,month,year,ridership_tier,rolling_avg,rolling_std,anomaly
2016-07-25 00:00:00,W,757860,744827,1502687,1502687,0,0,7,2016,High,1329835.4285714286,353940.1437045778,False
2016-07-26 00:00:00,W,786060,777948,1564008,1564008,1,0,7,2016,High,1325752.857142857,350552.8991585641,False
2016-07-27 00:00:00,W,789537,831925,1621462,1621462,2,0,7,2016,High,1331204.7142857143,355487.88842364645,False
2016-07-28 00:00:00,W,745499,867964,1613463,1613463,3,0,7,2016,High,1348699.2857142857,367473.8765353296,False
2016-07-29 00:00:00,W,739138,868062,1607200,1607200,4,0,7,2016,High,1365029.5714285714,377356.54800946114,False
2016-07-30 00:00:00,A,503786,576267,1080053,1080053,5,1,7,2016,High,1386554.7142857143,351796.0931182089,False
2016-07-31 00:00:00,U,400504,472314,872818,872818,6,2,7,2016,Medium,1408813.0,304064.19689378724,False
2016-08-01 00:00:00,W,805970,779020,1584990,1584990,0,0,8,2016,High,1420570.5714285714,309835.5851758844,False
2016-08-02 00:00:00,W,795778,779493,1575271,1575271,1,0,8,2016,High,1422179.5714285714,310732.56013429945,False
2016-08-03 00:00:00,W,822281,785246,1607527,1607527,2,0,8,2016,High,1420188.857142857,309284.3314015005,False
2016-08-04 00:00:00,W,783253,755236,1538489,1538489,3,0,8,2016,High,1409478.2857142857,302703.87097607774,False
2016-08-05 00:00:00,W,779186,747672,1526858,1526858,4,0,8,2016,High,1398000.857142857,295392.3386737377,False
2016-08-06 00:00:00,A,539382,467180,1006562,1006562,5,1,8,2016,High,1387502.142857143,309543.1527511799,False
2016-08-07 00:00:00,U,398288,355693,753981,753981,6,2,8,2016,Medium,1370525.4285714286,343834.64781628683,False
2016-08-08 00:00:00,W,759970,707087,1467057,1467057,0,0,8,2016,High,1353677.857142857,334332.66803112044,False
2016-08-09 00:00:00,W,781438,769199,1550637,1550637,1,0,8,2016,High,1350158.7142857143,331730.9878765765,False
2016-08-10 00:00:00,W,777389,765854,1543243,1543243,2,0,8,2016,High,1340975.2857142857,324223.5466673718,False
2016-08-11 00:00:00,W,767967,775031,1542998,1542998,3,0,8,2016,High,1341619.4285714286,324685.5028582023,False
2016-08-12 00:00:00,W,700723,715035,1415758,1415758,4,0,8,2016,High,1325748.0,316739.6244846307,False
2016-08-13 00:00:00,A,522972,488035,1011007,1011007,5,1,8,2016,High,1326383.0,315996.6535218343,False
2016-08-14 00:00:00,U,402523,380801,783324,783324,6,2,8,2016,Medium,1330574.857142857,307210.38839717157,False
2016-08-15 00:00:00,W,718167,688590,1406757,1406757,0,0,8,2016,High,1321960.5714285714,303569.3876139094,False
2016-08-16 00:00:00,W,762943,764267,1527210,1527210,1,0,8,2016,High,1318613.857142857,300744.1476423791,False
2016-08-17 00:00:00,W,759254,747942,1507196,1507196,2,0,8,2016,High,1313464.2857142857,296536.0012515115,False
2016-08-18 00:00:00,W,740297,743427,1483724,1483724,3,0,8,2016,High,1304996.5714285714,289655.6372797719,False
2016-08-19 00:00:00,W,743211,718317,1461528,1461528,4,0,8,2016,High,1311535.142857143,293069.1195221266,False
2016-08-20 00:00:00,A,480928,445798,926726,926726,5,1,8,2016,Medium,1299495.0,308783.421781349,False
2016-08-21 00:00:00,U,417057,396317,813374,813374,6,2,8,2016,Medium,1303787.857142857,300509.3826723906,False
2016-08-22 00:00:00,W,764690,744165,1508855,1508855,0,0,8,2016,High,1318373.2857142857,308705.9226452197,False
2016-08-23 00:00:00,W,784341,744176,1528517,1528517,1,0,8,2016,High,1318560.0,308853.6448012202,False
2016-08-24 00:00:00,W,751955,721826,1473781,1473781,2,0,8,2016,High,1313786.4285714286,305694.2788957906,False
2016-08-25 00:00:00,W,775862,737801,1513663,1513663,3,0,8,2016,High,1318063.4285714286,308663.1846683652,False
2016-08-26 00:00:00,W,797432,768053,1565485,1565485,4,0,8,2016,High,1332914.4285714286,319042.6446845058,False
2016-08-27 00:00:00,A,501883,451497,953380,953380,5,1,8,2016,Medium,1336722.142857143,313497.7689747423,False
2016-08-28 00:00:00,U,395954,343853,739807,739807,6,2,8,2016,Medium,1326212.5714285714,334496.22778433625,False
2016-08-29 00:00:00,W,781400,750329,1531729,1531729,0,0,8,2016,High,1329480.2857142857,336682.43158140813,False
2016-08-30 00:00:00,W,791868,767220,1559088,1559088,1,0,8,2016,High,1333847.5714285714,339877.65812316025,False
2016-08-31 00:00:00,W,815110,779334,1594444,1594444,2,0,8,2016,High,1351085.142857143,351034.2177098135,False
2016-09-01 00:00:00,W,847144,784336,1631480,1631480,3,0,9,2016,High,1367916.142857143,362757.2352531013,False
2016-09-02 00:00:00,W,838151,777158,1615309,1615309,4,0,9,2016,High,1375033.857142857,367734.507905464,False
2016-09-03 00:00:00,A,542836,509314,1052150,1052150,5,1,9,2016,High,1389143.857142857,350342.7785961537,False
2016-09-04 00:00:00,U,427194,421479,848673,848673,6,2,9,2016,Medium,1404696.142857143,317599.76210288116,False
2016-09-05 00:00:00,U,399846,347259,747105,747105,0,2,9,2016,Medium,1292607.0,394452.9093297009,False
2016-09-06 00:00:00,W,910863,760434,1671297,1671297,1,0,9,2016,High,1308636.857142857,409095.31989721896,False
2016-09-07 00:00:00,W,885587,785121,1670708,1670708,2,0,9,2016,High,1319531.7142857143,418874.0440688223,False
2016-09-08 00:00:00,W,882599,797585,1680184,1680184,3,0,9,2016,High,1326489.4285714286,425274.86376101576,False
2016-09-09 00:00:00,W,879935,784678,1664613,1664613,4,0,9,2016,High,1333532.857142857,431222.2539856614,False
2016-09-10 00:00:00,A,510845,465562,976407,976407,5,1,9,2016,Medium,1322712.4285714286,440314.05228157016,False
2016-09-11 00:00:00,U,397693,354732,752425,752425,6,2,9,2016,Medium,1308962.7142857143,458702.8407486738,False
2016-09-12 00:00:00,W,886146,784139,1670285,1670285,0,0,9,2016,High,1440845.5714285714,399075.57004901837,False
2016-09-13 00:00:00,W,904869,811807,1716676,1716676,1,0,9,2016,High,1447328.2857142857,403783.82189884054,False
2016-09-14 00:00:00,W,898125,812240,1710365,1710365,2,0,9,2016,High,1452993.5714285714,407699.5211009559,False
2016-09-15 00:00:00,W,907872,862105,1769977,1769977,3,0,9,2016,High,1465821.142857143,417337.7077916705,False
2016-09-16 00:00:00,W,889307,843488,1732795,1732795,4,0,9,2016,High,1475561.4285714286,423500.7477049068,False
2016-09-17 00:00:00,A,537329,524421,1061750,1061750,5,1,9,2016,High,1487753.2857142857,407668.48562473815,False
2016-09-18 00:00:00,U,401077,402811,803888,803888,6,2,9,2016,Medium,1495105.142857143,392374.66313861124,False
2016-09-19 00:00:00,W,894210,816014,1710224,1710224,0,0,9,2016,High,1500810.7142857143,395623.45801098185,False
2016-09-20 00:00:00,W,895184,826518,1721702,1721702,1,0,9,2016,High,1501528.7142857143,396084.8084757023,False
2016-09-21 00:00:00,W,863211,814264,1677475,1677475,2,0,9,2016,High,1496830.142857143,393380.43889743503,False
2016-09-22 00:00:00,W,897609,814897,1712506,1712506,3,0,9,2016,High,1488620.0,387281.99091230135,False
2016-09-23 00:00:00,W,880748,832417,1713165,1713165,4,0,9,2016,High,1485815.7142857143,385285.1803494402,False
2016-09-24 00:00:00,A,539037,529457,1068494,1068494,5,1,9,2016,High,1486779.142857143,384054.5115390159,False
2016-09-25 00:00:00,U,394810,380403,775213,775213,6,2,9,2016,Medium,1482682.7142857143,392610.0280132531,False
2016-09-26 00:00:00,W,884989,787408,1672397,1672397,0,0,9,2016,High,1477278.857142857,389201.71855881996,False
2016-09-27 00:00:00,W,889769,795780,1685549,1685549,1,0,9,2016,High,1472114.142857143,385641.2249100698,False
2016-09-28 00:00:00,W,855499,787727,1643226,1643226,2,0,9,2016,High,1467221.4285714286,382808.3814690433,False
2016-09-29 00:00:00,W,870533,799130,1669663,1669663,3,0,9,2016,High,1461101.0,378551.9323417369,False
2016-09-30 00:00:00,W,889641,787112,1676753,1676753,4,0,9,2016,High,1455899.2857142857,374742.0252799266,False
2016-10-01 00:00:00,A,511504,445272,956776,956776,5,1,10,2016,Medium,1439939.5714285714,395779.3418576598,False
2016-10-02 00:00:00,U,391845,351589,743434,743434,6,2,10,2016,Medium,1435399.7142857143,404755.49178802763,False
2016-10-03 00:00:00,W,912435,775906,1688341,1688341,0,0,10,2016,High,1437677.4285714286,406353.15377589443,False
2016-10-04 00:00:00,W,919088,799529,1718617,1718617,1,0,10,2016,High,1442401.4285714286,409891.82051318814,False
2016-10-05 00:00:00,W,915987,815309,1731296,1731296,2,0,10,2016,High,1454982.857142857,418347.8109657154,False
2016-10-06 00:00:00,W,858960,817595,1676555,1676555,3,0,10,2016,High,1455967.4285714286,418944.94680599996,False
2016-10-07 00:00:00,W,888731,877814,1766545,1766545,4,0,10,2016,High,1468794.857142857,428106.2114286661,False
2016-10-08 00:00:00,A,537610,546072,1083682,1083682,5,1,10,2016,High,1486924.2857142857,404865.70592140063,False
2016-10-09 00:00:00,U,368515,528189,896704,896704,6,2,10,2016,Medium,1508820.0,359565.4005360671,False
2016-10-10 00:00:00,W,714940,708958,1423898,1423898,0,0,10,2016,High,1471042.4285714286,351358.6975105098,False
2016-10-11 00:00:00,W,884539,805839,1690378,1690378,1,0,10,2016,High,1467008.2857142857,348190.22823101695,False
2016-10-12 00:00:00,W,847394,785404,1632798,1632798,2,0,10,2016,High,1452937.142857143,337557.6158783455,False
2016-10-13 00:00:00,W,896918,828891,1725809,1725809,3,0,10,2016,High,1459973.4285714286,343457.51881799795,False
2016-10-14 00:00:00,W,892797,818230,1711027,1711027,4,0,10,2016,High,1452042.2857142857,335752.84797139285,False
2016-10-15 00:00:00,A,542187,535567,1077754,1077754,5,1,10,2016,High,1451195.4285714286,336842.50773115846,False
2016-10-16 00:00:00,U,385574,403090,788664,788664,6,2,10,2016,Medium,1435761.142857143,367558.8114721319,False
2016-10-17 00:00:00,W,890736,791317,1682053,1682053,0,0,10,2016,High,1472640.4285714286,378944.8623211763,False
2016-10-18 00:00:00,W,901884,810090,1711974,1711974,1,0,10,2016,High,1475725.5714285714,381094.811854323,False
2016-10-19 00:00:00,W,895104,807016,1702120,1702120,2,0,10,2016,High,1485628.7142857143,386716.02792734205,False
2016-10-20 00:00:00,W,880209,812195,1692404,1692404,3,0,10,2016,High,1480856.5714285714,383450.50815798267,False
2016-10-21 00:00:00,W,867704,800137,1667841,1667841,4,0,10,2016,High,1474687.142857143,379456.6445671218,False
2016-10-22 00:00:00,A,533242,566999,1100241,1100241,5,1,10,2016,High,1477899.5714285714,375611.9067063971,False
2016-10-23 00:00:00,U,388470,366503,754973,754973,6,2,10,2016,Medium,1473086.5714285714,385988.0884884254,False
2016-10-24 00:00:00,W,869861,779618,1649479,1649479,0,0,10,2016,High,1468433.142857143,383235.4729873081,False
2016-10-25 00:00:00,W,876768,801123,1677891,1677891,1,0,10,2016,High,1463564.142857143,379826.947707513,False
2016-10-26 00:00:00,W,824006,782126,1606132,1606132,2,0,10,2016,High,1449851.5714285714,371418.79234356043,False
2016-10-27 00:00:00,W,892963,822190,1715153,1715153,3,0,10,2016,High,1453101.4285714286,373985.46144462464,False
2016-10-28 00:00:00,W,894311,918735,1813046,1813046,4,0,10,2016,High,1473845.0,391498.3382054933,False
2016-10-29 00:00:00,A,539098,627116,1166214,1166214,5,1,10,2016,High,1483269.7142857143,381676.3025513034,False
2016-10-30 00:00:00,U,377290,446582,823872,823872,6,2,10,2016,Medium,1493112.4285714286,360039.7866832889,False
2016-10-31 00:00:00,W,860741,797545,1658286,1658286,0,0,10,2016,High,1494370.5714285714,360692.0689322332,False
2016-11-01 00:00:00,W,931276,815318,1746594,1746594,1,0,11,2016,High,1504185.2857142857,367390.623507052,False
2016-11-02 00:00:00,W,866812,842885,1709697,1709697,2,0,11,2016,High,1518980.2857142857,374202.46512313833,False
2016-11-03 00:00:00,W,919828,891357,1811185,1811185,3,0,11,2016,High,1532699.142857143,384219.4080983826,False
2016-11-04 00:00:00,W,798901,1146516,1945417,1945417,4,0,11,2016,High,1551609.2857142857,403109.9593848223,False
2016-11-05 00:00:00,A,536579,531687,1068266,1068266,5,1,11,2016,High,1537616.7142857143,420060.8085621651,False
2016-11-06 00:00:00,U,406215,380648,786863,786863,6,2,11,2016,Medium,1532329.7142857143,430641.08278615656,False
2016-11-07 00:00:00,W,887002,809878,1696880,1696880,0,0,11,2016,High,1537843.142857143,432764.26963856973,False
2016-11-08 00:00:00,W,880506,791870,1672376,1672376,1,0,11,2016,High,1527240.5714285714,427676.8145265936,False
2016-11-09 00:00:00,W,865500,817596,1683096,1683096,2,0,11,2016,High,1523440.4285714286,425899.8757121378,False
2016-11-10 00:00:00,W,842332,807250,1649582,1649582,3,0,11,2016,High,1500354.2857142857,411851.14473180776,False
2016-11-11 00:00:00,W,715260,721083,1436343,1436343,4,0,11,2016,High,1427629.4285714286,362105.5287315415,False
2016-11-12 00:00:00,A,500583,474411,974994,974994,5,1,11,2016,Medium,1414304.857142857,378861.54718332115,False
2016-11-13 00:00:00,U,369986,338339,708325,708325,6,2,11,2016,Medium,1403085.142857143,401052.68404555036,False
2016-11-14 00:00:00,W,862939,775439,1638378,1638378,0,0,11,2016,High,1394727.7142857143,394465.44346609386,False
2016-11-15 00:00:00,W,881225,797235,1678460,1678460,1,0,11,2016,High,1395596.857142857,395185.20300926437,False
2016-11-16 00:00:00,W,884662,801320,1685982,1685982,2,0,11,2016,High,1396009.142857143,395536.48214731534,False
2016-11-17 00:00:00,W,873693,811240,1684933,1684933,3,0,11,2016,High,1401059.2857142857,399519.2790515897,False
2016-11-18 00:00:00,W,819907,792361,1612268,1612268,4,0,11,2016,High,1426191.4285714286,407561.1885078721,False
2016-11-19 00:00:00,A,477472,501156,978628,978628,5,1,11,2016,Medium,1426710.5714285714,406892.44089556305,False
2016-11-20 00:00:00,U,345895,315179,661074,661074,6,2,11,2016,Medium,1419960.4285714286,420945.6279259226,False
2016-11-21 00:00:00,W,844666,758214,1602880,1602880,0,0,11,2016,High,1414889.2857142857,418079.8665114539,False
2016-11-22 00:00:00,W,837828,756704,1594532,1594532,1,0,11,2016,High,1402899.5714285714,410394.192478341,False
2016-11-23 00:00:00,W,661576,624827,1286403,1286403,2,0,11,2016,High,1345816.857142857,391826.2997844933,False
2016-11-24 00:00:00,U,266241,219875,486116,486116,3,2,11,2016,Low,1174557.2857142857,472571.6903288206,False
2016-11-25 00:00:00,W,496285,411245,907530,907530,4,0,11,2016,Medium,1073880.4285714286,437551.1608120295,False
2016-11-26 00:00:00,A,441384,383042,824426,824426,5,1,11,2016,Medium,1051851.5714285714,446927.2317584689,False
2016-11-27 00:00:00,U,343504,302029,645533,645533,6,2,11,2016,Medium,1049631.4285714286,449224.67853694496,False
2016-11-28 00:00:00,W,801243,720824,1522067,1522067,0,0,11,2016,High,1038086.7142857143,433396.52652189165,False
2016-11-29 00:00:00,W,871577,771348,1642925,1642925,1,0,11,2016,High,1045000.0,444008.0210319057,False
2016-11-30 00:00:00,W,852623,768149,1620772,1620772,2,0,11,2016,High,1092767.0,489919.1974186511,False
2016-12-01 00:00:00,W,885401,779287,1664688,1664688,3,0,12,2016,High,1261134.4285714286,447355.18651471834,False
2016-12-02 00:00:00,W,882063,780569,1662632,1662632,4,0,12,2016,High,1369006.142857143,438837.48665590776,False
2016-12-03 00:00:00,A,517756,456762,974518,974518,5,1,12,2016,Medium,1390447.857142857,410549.46337131376,False
2016-12-04 00:00:00,U,333825,312904,646729,646729,6,2,12,2016,Medium,1390618.7142857143,410187.875852723,False
2016-12-05 00:00:00,W,841336,735184,1576520,1576520,0,0,12,2016,High,1398397.7142857143,413598.3573680737,False
2016-12-06 00:00:00,W,859470,745095,1604565,1604565,1,0,12,2016,High,1392917.7142857143,410057.46563650755,False
2016-12-07 00:00:00,W,831766,745626,1577392,1577392,2,0,12,2016,High,1386720.5714285714,406351.06030371075,False
2016-12-08 00:00:00,W,790418,724726,1515144,1515144,3,0,12,2016,High,1365357.142857143,393013.7865174801,False
2016-12-09 00:00:00,W,806718,730968,1537686,1537686,4,0,12,2016,High,1347507.7142857143,379880.1780319284,False
2016-12-10 00:00:00,A,472855,424387,897242,897242,5,1,12,2016,Medium,1336468.2857142857,393407.86756779085,False
2016-12-11 00:00:00,U,309743,291688,601431,601431,6,2,12,2016,Medium,1329997.142857143,406789.2371750691,False
2016-12-12 00:00:00,W,787062,702745,1489807,1489807,0,0,12,2016,High,1317609.5714285714,399281.94064547634,False
2016-12-13 00:00:00,W,785276,714038,1499314,1499314,1,0,12,2016,High,1302573.7142857143,388511.46510955156,False
2016-12-14 00:00:00,W,734884,688959,1423843,1423843,2,0,12,2016,High,1280638.142857143,374490.7465627716,False
2016-12-15 00:00:00,W,617119,624213,1241332,1241332,3,0,12,2016,High,1241522.142857143,359930.88716373866,False
2016-12-16 00:00:00,W,744691,690845,1435536,1435536,4,0,12,2016,High,1226929.2857142857,347788.0454470866,False
2016-12-17 00:00:00,A,445779,394366,840145,840145,5,1,12,2016,Medium,1218772.5714285714,357347.12366122735,False
2016-12-18 00:00:00,U,270767,253184,523951,523951,6,2,12,2016,Medium,1207704.0,380129.4972611311,False
2016-12-19 00:00:00,W,650356,607020,1257376,1257376,0,0,12,2016,High,1174499.5714285714,361053.5681783058,False
2016-12-20 00:00:00,W,758686,668762,1427448,1427448,1,0,12,2016,High,1164233.0,351164.4324368111,False
2016-12-21 00:00:00,W,770713,665402,1436115,1436115,2,0,12,2016,High,1165986.142857143,352703.77252184844,False
2016-12-22 00:00:00,W,747188,635174,1382362,1382362,3,0,12,2016,High,1186133.2857142857,361639.75369498867,False
2016-12-23 00:00:00,W,676407,516584,1192991,1192991,4,0,12,2016,High,1151484.0,344997.8676417211,False
2016-12-24 00:00:00,A,391140,253926,645066,645066,5,1,12,2016,Medium,1123615.5714285714,380401.50820979575,False
2016-12-25 00:00:00,U,199220,131542,330762,330762,6,2,12,2016,Low,1096017.142857143,434342.28425917524,False
2016-12-26 00:00:00,U,380189,292312,672501,672501,0,2,12,2016,Medium,1012463.5714285715,453942.02397180884,False
2016-12-27 00:00:00,W,575294,490822,1066116,1066116,1,0,12,2016,High,960844.7142857143,418010.1930598209,False
2016-12-28 00:00:00,W,611176,537443,1148619,1148619,2,0,12,2016,High,919773.8571428572,375491.8462849504,False
2016-12-29 00:00:00,W,593626,532909,1126535,1126535,3,0,12,2016,High,883227.1428571428,333010.8866505939,False
2016-12-30 00:00:00,W,628159,524474,1152633,1152633,4,0,12,2016,High,877461.7142857143,327050.12135539204,False
2016-12-31 00:00:00,A,433952,361268,795220,795220,5,1,12,2016,Medium,898912.2857142857,313928.265086006,False
2017-01-01 00:00:00,U,277926,292472,570398,570398,6,2,1,2017,Medium,933146.0,247732.71622322663,False
2017-01-02 00:00:00,U,371865,314798,686663,686663,0,2,1,2017,Medium,935169.1428571428,245295.19415012441,False
2017-01-03 00:00:00,W,690503,650650,1341153,1341153,1,0,1,2017,High,974460.1428571428,288064.7287609968,False
2017-01-04 00:00:00,W,636491,639970,1276461,1276461,2,0,1,2017,High,992723.2857142857,304528.63609778136,False
2017-01-05 00:00:00,W,611987,629939,1241926,1241926,3,0,1,2017,High,1009207.7142857143,315890.3830053099,False
2017-01-06 00:00:00,W,591800,600277,1192077,1192077,4,0,1,2017,High,1014842.5714285715,319209.5722827803,False
2017-01-07 00:00:00,A,362508,319746,682254,682254,5,1,1,2017,Medium,998704.5714285715,334645.71935051325,False
2017-01-08 00:00:00,U,290096,244060,534156,534156,6,2,1,2017,Medium,993527.1428571428,342563.31789390364,False
2017-01-09 00:00:00,W,781139,692776,1473915,1473915,0,0,1,2017,High,1105991.7142857143,354063.7167072804,False
2017-01-10 00:00:00,W,773792,711194,1484986,1484986,1,0,1,2017,High,1126539.2857142857,373619.0377901528,False
